year,term,value,query_group,source,corpus,smoothing,case_sensitive
1980,artificial fertilization,2.0492698482588168e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1981,artificial fertilization,1.9560983055555425e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1982,artificial fertilization,1.2515218777986448e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1983,artificial fertilization,1.4291427041790428e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1984,artificial fertilization,1.561411744344099e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1985,artificial fertilization,1.3416966454515844e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1986,artificial fertilization,1.411962841091352e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1987,artificial fertilization,2.033015583657871e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1988,artificial fertilization,2.352553224449494e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1989,artificial fertilization,1.8502964660438437e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1990,artificial fertilization,2.0209345197308437e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1991,artificial fertilization,1.0143193063250067e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1992,artificial fertilization,1.500094776174521e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1993,artificial fertilization,1.5432563366113428e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1994,artificial fertilization,1.5138188272367792e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1995,artificial fertilization,1.3882629240624667e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1996,artificial fertilization,1.9398651879276585e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1997,artificial fertilization,9.824165366628668e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1998,artificial fertilization,1.231053967098994e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1999,artificial fertilization,1.2191324894050837e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2000,artificial fertilization,1.1960463001947641e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2001,artificial fertilization,9.883247720221533e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2002,artificial fertilization,7.07992003912139e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2003,artificial fertilization,1.0749561518696993e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2004,artificial fertilization,1.3300118451020637e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2005,artificial fertilization,9.338817719140025e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2006,artificial fertilization,9.784682397651068e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2007,artificial fertilization,1.2153277384463479e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2008,artificial fertilization,1.3438428592138507e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2009,artificial fertilization,9.840539647032465e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2010,artificial fertilization,9.263856473595844e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2011,artificial fertilization,8.00841571529931e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2012,artificial fertilization,1.4729105823896305e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2013,artificial fertilization,1.0442916920094802e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2014,artificial fertilization,8.221114594642032e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2015,artificial fertilization,9.509385834327588e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2016,artificial fertilization,6.564610910420043e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2017,artificial fertilization,6.472167805166018e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2018,artificial fertilization,1.3600899947951994e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2019,artificial fertilization,1.2832505641435787e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1800,artificial incubation,6.822293396879786e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1801,artificial incubation,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1802,artificial incubation,2.665402121238003e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1803,artificial incubation,1.9351378277576714e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1804,artificial incubation,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1805,artificial incubation,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1806,artificial incubation,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1807,artificial incubation,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1808,artificial incubation,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1809,artificial incubation,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1810,artificial incubation,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1811,artificial incubation,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1812,artificial incubation,4.250363616620234e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1813,artificial incubation,1.6535506297543634e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1814,artificial incubation,1.8724979344852954e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1815,artificial incubation,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1816,artificial incubation,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1817,artificial incubation,1.6584087436655182e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1818,artificial incubation,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1819,artificial incubation,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1820,artificial incubation,1.5082038951064192e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1821,artificial incubation,1.6436509930883858e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1822,artificial incubation,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1823,artificial incubation,2.4186124214509164e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1824,artificial incubation,3.228309874980795e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1825,artificial incubation,1.5315339441102083e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1826,artificial incubation,1.3126191245049768e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1827,artificial incubation,3.4173437413187457e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1828,artificial incubation,2.2309174507739726e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1829,artificial incubation,1.4301735573596375e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1830,artificial incubation,6.3440971365125165e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1831,artificial incubation,3.937100867545951e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1832,artificial incubation,1.4741524168027098e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1833,artificial incubation,7.334230722744195e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1834,artificial incubation,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1835,artificial incubation,3.6588201912657325e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1836,artificial incubation,7.31722626934328e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1837,artificial incubation,2.3113488900605716e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1838,artificial incubation,7.604867235944113e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1839,artificial incubation,4.8734133173411465e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1840,artificial incubation,5.692430149473182e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1841,artificial incubation,1.7261736040552478e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1842,artificial incubation,9.065774131400417e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1843,artificial incubation,1.3574793955584141e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1844,artificial incubation,2.570795576417595e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1845,artificial incubation,1.9131612294387423e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1846,artificial incubation,1.3187245406776071e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1847,artificial incubation,1.4124145630844964e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1848,artificial incubation,6.830418891601298e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1849,artificial incubation,3.6932813474166437e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1850,artificial incubation,8.080614899430572e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1851,artificial incubation,7.652040223682377e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1852,artificial incubation,2.4564923983838582e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1853,artificial incubation,1.272235139460065e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1854,artificial incubation,1.0405892370002334e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1855,artificial incubation,7.788754197157743e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1856,artificial incubation,5.77337594398486e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1857,artificial incubation,1.2716222547171085e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1858,artificial incubation,2.2472355531988342e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1859,artificial incubation,1.0522513083088825e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1860,artificial incubation,3.457434616382926e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1861,artificial incubation,9.01507921091671e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1862,artificial incubation,5.263458113802244e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1863,artificial incubation,2.167213203341234e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1864,artificial incubation,1.5613540294001638e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1865,artificial incubation,1.7865141144213226e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1866,artificial incubation,2.2838589353035843e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1867,artificial incubation,1.9741669521344818e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1868,artificial incubation,2.9166128734381402e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1869,artificial incubation,1.5191040869666494e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1870,artificial incubation,2.0858299198955876e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1871,artificial incubation,1.8807546631194327e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1872,artificial incubation,2.7300245480921248e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1873,artificial incubation,1.993098297514706e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1874,artificial incubation,4.63456939492346e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1875,artificial incubation,3.334049503145309e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1876,artificial incubation,3.224009292868146e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1877,artificial incubation,3.699926520717156e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1878,artificial incubation,4.314957857687318e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1879,artificial incubation,3.110047253063186e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1880,artificial incubation,9.508735898666743e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1881,artificial incubation,4.203438297434303e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1882,artificial incubation,6.637411864574005e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1883,artificial incubation,6.664785323629019e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1884,artificial incubation,6.746463092344168e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1885,artificial incubation,4.917786400326918e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1886,artificial incubation,5.3315931489161805e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1887,artificial incubation,2.3544937888253514e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1888,artificial incubation,4.128827901794807e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1889,artificial incubation,4.675150910848913e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1890,artificial incubation,5.217691567693805e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1891,artificial incubation,4.361354455362232e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1892,artificial incubation,4.6327976802040816e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1893,artificial incubation,4.005927940753384e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1894,artificial incubation,3.588193546455454e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1895,artificial incubation,5.754754199560619e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1896,artificial incubation,5.851151689550971e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1897,artificial incubation,6.941413577266076e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1898,artificial incubation,4.8070639441233354e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1899,artificial incubation,7.205105392871225e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1900,artificial incubation,6.62084200797608e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1901,artificial incubation,5.406154816867126e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1902,artificial incubation,6.830249410505473e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1903,artificial incubation,6.605074198695604e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1904,artificial incubation,6.109102690388113e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1905,artificial incubation,7.205296888301849e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1906,artificial incubation,9.89011539331841e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1907,artificial incubation,7.978723190471548e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1908,artificial incubation,9.442985435259565e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1909,artificial incubation,9.95501240330654e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1910,artificial incubation,8.386678873595343e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1911,artificial incubation,8.205235520197807e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1912,artificial incubation,9.632655911806509e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1913,artificial incubation,8.246265943007147e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1914,artificial incubation,7.976880861404467e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1915,artificial incubation,8.48931070440706e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1916,artificial incubation,6.286214284528802e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1917,artificial incubation,7.072752011838546e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1918,artificial incubation,6.818153273913108e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1919,artificial incubation,7.491963605055219e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1920,artificial incubation,7.397793755359316e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1921,artificial incubation,7.17578318987222e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1922,artificial incubation,7.012517855287115e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1923,artificial incubation,9.76503572169829e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1924,artificial incubation,1.0664498016621504e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1925,artificial incubation,1.0557419738432827e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1926,artificial incubation,6.951774714214487e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1927,artificial incubation,6.563106813572972e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1928,artificial incubation,7.737994098255818e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1929,artificial incubation,9.023041097622198e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1930,artificial incubation,9.970812351461911e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1931,artificial incubation,9.343324629262906e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1932,artificial incubation,8.970932136032062e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1933,artificial incubation,9.848426163472368e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1934,artificial incubation,8.258574091257742e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1935,artificial incubation,8.165363241108281e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1936,artificial incubation,5.990535045796719e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1937,artificial incubation,8.019032887718325e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1938,artificial incubation,8.081106137730609e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1939,artificial incubation,7.604293905671966e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1940,artificial incubation,3.221614219839353e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1941,artificial incubation,5.535386855826108e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1942,artificial incubation,2.6822808418813793e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1943,artificial incubation,4.4661544573720846e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1944,artificial incubation,2.6663337315824265e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1945,artificial incubation,2.078818561734863e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1946,artificial incubation,3.735142217742293e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1947,artificial incubation,2.3652657853145964e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1948,artificial incubation,3.427461098964857e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1949,artificial incubation,2.4174016122202602e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1950,artificial incubation,1.7797276812003826e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1951,artificial incubation,2.867908824311094e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1952,artificial incubation,2.6409648030967237e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1953,artificial incubation,1.761358053853357e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1954,artificial incubation,1.814993511040086e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1955,artificial incubation,2.5728345343090098e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1956,artificial incubation,1.4535591452702334e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1957,artificial incubation,1.3550995547895184e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1958,artificial incubation,1.7226205017983887e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1959,artificial incubation,1.23581915256743e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1960,artificial incubation,1.7391112293319022e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1961,artificial incubation,2.0141598389145088e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1962,artificial incubation,1.19414242938376e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1963,artificial incubation,1.1820891820946144e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1964,artificial incubation,1.0560111458890464e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1965,artificial incubation,9.96065341318797e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1966,artificial incubation,1.0850556342312245e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1967,artificial incubation,1.7944073171793917e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1968,artificial incubation,1.1954732370700327e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1969,artificial incubation,1.0617198231699376e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1970,artificial incubation,1.3460144165922117e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1971,artificial incubation,9.946800716420512e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1972,artificial incubation,1.3537188481294038e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1973,artificial incubation,1.373534137816268e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1974,artificial incubation,1.3562900053054605e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1975,artificial incubation,1.1693405632673404e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1976,artificial incubation,1.3493623614302397e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1977,artificial incubation,1.2524234649369248e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1978,artificial incubation,1.2016326905728292e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1979,artificial incubation,1.255433329169775e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1980,artificial incubation,1.3446652458171116e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1981,artificial incubation,1.2472125665574652e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1982,artificial incubation,1.8312311333978926e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1983,artificial incubation,1.3615832350488688e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1984,artificial incubation,1.0544598784412162e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1985,artificial incubation,8.505850496165479e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1986,artificial incubation,1.3459358849665648e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1987,artificial incubation,1.9005384155335037e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1988,artificial incubation,1.2909138036309997e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1989,artificial incubation,1.7137606223016633e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1990,artificial incubation,1.3779098362309838e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1991,artificial incubation,1.4496892464244127e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1992,artificial incubation,1.885315481855998e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1993,artificial incubation,1.3260238185264228e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1994,artificial incubation,1.1581626158108094e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1995,artificial incubation,1.3251601344022035e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1996,artificial incubation,1.0828226371106808e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1997,artificial incubation,8.841748999621757e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1998,artificial incubation,1.0471033873304947e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1999,artificial incubation,1.4013016913505538e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2000,artificial incubation,9.183127390455237e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2001,artificial incubation,1.1905865293648787e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2002,artificial incubation,7.215204961275035e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2003,artificial incubation,6.832717336369143e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2004,artificial incubation,7.517458489036954e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2005,artificial incubation,7.85204062880851e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2006,artificial incubation,5.696247029618462e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2007,artificial incubation,6.526760423786193e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2008,artificial incubation,8.053526512341591e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2009,artificial incubation,6.02482044462227e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2010,artificial incubation,1.2551031068619434e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2011,artificial incubation,1.2354445910744971e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2012,artificial incubation,7.848355659811901e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2013,artificial incubation,9.845173804673424e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2014,artificial incubation,4.639638798153989e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2015,artificial incubation,7.167172327848803e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2016,artificial incubation,4.451345847478194e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2017,artificial incubation,4.647798545337478e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2018,artificial incubation,5.118108711149594e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2019,artificial incubation,3.1602438860245385e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1800,artificial feeding,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1801,artificial feeding,2.549224609182943e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1802,artificial feeding,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1803,artificial feeding,1.9351378277576714e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1804,artificial feeding,5.841044314891519e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1805,artificial feeding,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1806,artificial feeding,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1807,artificial feeding,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1808,artificial feeding,2.0929877830866417e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1809,artificial feeding,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1810,artificial feeding,5.001187464159784e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1811,artificial feeding,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1812,artificial feeding,1.4167877981918764e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1813,artificial feeding,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1814,artificial feeding,1.8724979344852954e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1815,artificial feeding,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1816,artificial feeding,2.729905190790305e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1817,artificial feeding,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1818,artificial feeding,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1819,artificial feeding,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1820,artificial feeding,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1821,artificial feeding,1.6436509930883858e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1822,artificial feeding,1.4054893915371736e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1823,artificial feeding,2.4186124214509164e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1824,artificial feeding,3.339630794130244e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1825,artificial feeding,3.2818583406424295e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1826,artificial feeding,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1827,artificial feeding,2.278229160879164e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1828,artificial feeding,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1829,artificial feeding,1.100133539821968e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1830,artificial feeding,4.531497843629495e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1831,artificial feeding,9.842752168864877e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1832,artificial feeding,1.2284603334578037e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
