year,term,value,query_group,source,corpus,smoothing,case_sensitive
1816,realistic,3.870010312212457e-9,semantic_distance,Google Books Ngram Viewer,en,0,false
1817,realistic,3.5996595926235386e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1818,realistic,5.7006319664765215e-9,semantic_distance,Google Books Ngram Viewer,en,0,false
1819,realistic,3.454996955198908e-9,semantic_distance,Google Books Ngram Viewer,en,0,false
1820,realistic,1.4195219444346208e-9,semantic_distance,Google Books Ngram Viewer,en,0,false
1821,realistic,1.0816531226254256e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1822,realistic,2.645483387908598e-9,semantic_distance,Google Books Ngram Viewer,en,0,false
1823,realistic,1.0228365709963327e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1824,realistic,1.042224084812915e-9,semantic_distance,Google Books Ngram Viewer,en,0,false
1825,realistic,0,semantic_distance,Google Books Ngram Viewer,en,0,false
1826,realistic,2.1310844311450694e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1827,realistic,3.2168667729592926e-9,semantic_distance,Google Books Ngram Viewer,en,0,false
1828,realistic,1.1981202918676104e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1829,realistic,1.0368853331499395e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1830,realistic,3.4121028780198515e-9,semantic_distance,Google Books Ngram Viewer,en,0,false
1831,realistic,1.019148321290686e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1832,realistic,9.377048948433497e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1833,realistic,1.5378969209223214e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1834,realistic,1.5991776403101454e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1835,realistic,2.2708735336607333e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1836,realistic,8.97236152042069e-9,semantic_distance,Google Books Ngram Viewer,en,0,false
1837,realistic,5.811021441815001e-9,semantic_distance,Google Books Ngram Viewer,en,0,false
1838,realistic,1.0028288865981949e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1839,realistic,4.0537146972496885e-9,semantic_distance,Google Books Ngram Viewer,en,0,false
1840,realistic,1.5623816018717207e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1841,realistic,1.8156626424570277e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1842,realistic,1.2214685873868092e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1843,realistic,7.131475587840441e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1844,realistic,6.143393882496184e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1845,realistic,3.9716199440320565e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1846,realistic,3.531782422072638e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1847,realistic,2.2718229963913927e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1848,realistic,3.2417287521013805e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1849,realistic,3.573040929794047e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1850,realistic,4.022690003324669e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1851,realistic,3.557512506802141e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1852,realistic,9.967849834424669e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1853,realistic,6.095411375639515e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1854,realistic,3.104965724531894e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1855,realistic,8.627471798083874e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1856,realistic,1.259449522728051e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1857,realistic,1.8485029373849216e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1858,realistic,1.4121137503764203e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1859,realistic,2.1605063516005885e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1860,realistic,2.9604707196817515e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1861,realistic,2.2328107529556718e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1862,realistic,3.3066260313185936e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1863,realistic,2.600829434040719e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1864,realistic,3.264066599228954e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1865,realistic,4.251560266066434e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1866,realistic,3.670929737964457e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1867,realistic,4.079919961874623e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1868,realistic,5.406338430269386e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1869,realistic,5.805136678027623e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1870,realistic,5.959307580738482e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1871,realistic,6.836848961411235e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1872,realistic,6.634482181411272e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1873,realistic,7.56022789705213e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1874,realistic,8.367233030881494e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1875,realistic,8.277410867840729e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1876,realistic,7.94243326218691e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1877,realistic,8.036476941697401e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1878,realistic,8.673778850720737e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1879,realistic,0.0000012274207694673578,semantic_distance,Google Books Ngram Viewer,en,0,false
1880,realistic,0.0000011039029459425365,semantic_distance,Google Books Ngram Viewer,en,0,false
1881,realistic,0.0000010972433743816623,semantic_distance,Google Books Ngram Viewer,en,0,false
1882,realistic,0.0000010597232495968,semantic_distance,Google Books Ngram Viewer,en,0,false
1883,realistic,0.0000012515564886683705,semantic_distance,Google Books Ngram Viewer,en,0,false
1884,realistic,0.000001324133492630608,semantic_distance,Google Books Ngram Viewer,en,0,false
1885,realistic,0.000001353783346758064,semantic_distance,Google Books Ngram Viewer,en,0,false
1886,realistic,0.0000018726005990288286,semantic_distance,Google Books Ngram Viewer,en,0,false
1887,realistic,0.0000018393806371364008,semantic_distance,Google Books Ngram Viewer,en,0,false
1888,realistic,0.0000016227776846733377,semantic_distance,Google Books Ngram Viewer,en,0,false
1889,realistic,0.0000015570672218245818,semantic_distance,Google Books Ngram Viewer,en,0,false
1890,realistic,0.0000017075367182428636,semantic_distance,Google Books Ngram Viewer,en,0,false
1891,realistic,0.000001771374599002229,semantic_distance,Google Books Ngram Viewer,en,0,false
1892,realistic,0.00000153455330043073,semantic_distance,Google Books Ngram Viewer,en,0,false
1893,realistic,0.0000016413093515410537,semantic_distance,Google Books Ngram Viewer,en,0,false
1894,realistic,0.0000015686929000224836,semantic_distance,Google Books Ngram Viewer,en,0,false
1895,realistic,0.0000015609649697267969,semantic_distance,Google Books Ngram Viewer,en,0,false
1896,realistic,0.0000015432492617151183,semantic_distance,Google Books Ngram Viewer,en,0,false
1897,realistic,0.0000015892486366908543,semantic_distance,Google Books Ngram Viewer,en,0,false
1898,realistic,0.0000016579254698001478,semantic_distance,Google Books Ngram Viewer,en,0,false
1899,realistic,0.0000014340042593374847,semantic_distance,Google Books Ngram Viewer,en,0,false
1900,realistic,0.000001607040772455548,semantic_distance,Google Books Ngram Viewer,en,0,false
1901,realistic,0.0000014632751366150387,semantic_distance,Google Books Ngram Viewer,en,0,false
1902,realistic,0.0000015289290136166755,semantic_distance,Google Books Ngram Viewer,en,0,false
1903,realistic,0.00000142392125823676,semantic_distance,Google Books Ngram Viewer,en,0,false
1904,realistic,0.0000014288964624853406,semantic_distance,Google Books Ngram Viewer,en,0,false
1905,realistic,0.0000014433699231375385,semantic_distance,Google Books Ngram Viewer,en,0,false
1906,realistic,0.000001194009268346008,semantic_distance,Google Books Ngram Viewer,en,0,false
1907,realistic,0.0000013898110928778351,semantic_distance,Google Books Ngram Viewer,en,0,false
1908,realistic,0.0000012458067990550603,semantic_distance,Google Books Ngram Viewer,en,0,false
1909,realistic,0.0000013336682496145613,semantic_distance,Google Books Ngram Viewer,en,0,false
1910,realistic,0.0000014680586541970797,semantic_distance,Google Books Ngram Viewer,en,0,false
1911,realistic,0.0000016293614910622978,semantic_distance,Google Books Ngram Viewer,en,0,false
1912,realistic,0.0000013661198305925382,semantic_distance,Google Books Ngram Viewer,en,0,false
1913,realistic,0.000001408677748671039,semantic_distance,Google Books Ngram Viewer,en,0,false
1914,realistic,0.0000012147227836933894,semantic_distance,Google Books Ngram Viewer,en,0,false
1915,realistic,0.0000011432738009631294,semantic_distance,Google Books Ngram Viewer,en,0,false
1916,realistic,0.0000013457496468305408,semantic_distance,Google Books Ngram Viewer,en,0,false
1917,realistic,0.000001243978939413637,semantic_distance,Google Books Ngram Viewer,en,0,false
1918,realistic,0.0000012287661714793785,semantic_distance,Google Books Ngram Viewer,en,0,false
1919,realistic,0.0000012243767875119715,semantic_distance,Google Books Ngram Viewer,en,0,false
1920,realistic,0.00000123551636654895,semantic_distance,Google Books Ngram Viewer,en,0,false
1921,realistic,0.0000012510857718694979,semantic_distance,Google Books Ngram Viewer,en,0,false
1922,realistic,0.0000014750293733101216,semantic_distance,Google Books Ngram Viewer,en,0,false
1923,realistic,0.0000016903118886801849,semantic_distance,Google Books Ngram Viewer,en,0,false
1924,realistic,0.0000018091560036737064,semantic_distance,Google Books Ngram Viewer,en,0,false
1925,realistic,0.0000018675738271412001,semantic_distance,Google Books Ngram Viewer,en,0,false
1926,realistic,0.000001960700375391866,semantic_distance,Google Books Ngram Viewer,en,0,false
1927,realistic,0.0000020833722036428526,semantic_distance,Google Books Ngram Viewer,en,0,false
1928,realistic,0.0000020978233781221434,semantic_distance,Google Books Ngram Viewer,en,0,false
1929,realistic,0.0000023638109976076294,semantic_distance,Google Books Ngram Viewer,en,0,false
1930,realistic,0.0000023068782919466457,semantic_distance,Google Books Ngram Viewer,en,0,false
1931,realistic,0.000002349412479674129,semantic_distance,Google Books Ngram Viewer,en,0,false
1932,realistic,0.0000026449342733769754,semantic_distance,Google Books Ngram Viewer,en,0,false
1933,realistic,0.0000029094897655568275,semantic_distance,Google Books Ngram Viewer,en,0,false
1934,realistic,0.0000033517856188325368,semantic_distance,Google Books Ngram Viewer,en,0,false
1935,realistic,0.0000034069831968963626,semantic_distance,Google Books Ngram Viewer,en,0,false
1936,realistic,0.0000034723331339137076,semantic_distance,Google Books Ngram Viewer,en,0,false
1937,realistic,0.000003887550032999343,semantic_distance,Google Books Ngram Viewer,en,0,false
1938,realistic,0.000004211467008019554,semantic_distance,Google Books Ngram Viewer,en,0,false
1939,realistic,0.000004245224285881477,semantic_distance,Google Books Ngram Viewer,en,0,false
1940,realistic,0.000004570951702476123,semantic_distance,Google Books Ngram Viewer,en,0,false
1941,realistic,0.000004793153255633342,semantic_distance,Google Books Ngram Viewer,en,0,false
1942,realistic,0.000005337533401927885,semantic_distance,Google Books Ngram Viewer,en,0,false
1943,realistic,0.000005799853347809858,semantic_distance,Google Books Ngram Viewer,en,0,false
1944,realistic,0.000006294290102459854,semantic_distance,Google Books Ngram Viewer,en,0,false
1945,realistic,0.0000059627697410746805,semantic_distance,Google Books Ngram Viewer,en,0,false
1946,realistic,0.000006303105649863028,semantic_distance,Google Books Ngram Viewer,en,0,false
1947,realistic,0.000006551901044815622,semantic_distance,Google Books Ngram Viewer,en,0,false
1948,realistic,0.0000063492466742184894,semantic_distance,Google Books Ngram Viewer,en,0,false
1949,realistic,0.000006709936450022269,semantic_distance,Google Books Ngram Viewer,en,0,false
1950,realistic,0.000007092778343487094,semantic_distance,Google Books Ngram Viewer,en,0,false
1951,realistic,0.000007577856430088237,semantic_distance,Google Books Ngram Viewer,en,0,false
1952,realistic,0.000007627162943890653,semantic_distance,Google Books Ngram Viewer,en,0,false
1953,realistic,0.000008136659864987905,semantic_distance,Google Books Ngram Viewer,en,0,false
1954,realistic,0.000008964359302865432,semantic_distance,Google Books Ngram Viewer,en,0,false
1955,realistic,0.00000906712599359899,semantic_distance,Google Books Ngram Viewer,en,0,false
1956,realistic,0.000009208499847090934,semantic_distance,Google Books Ngram Viewer,en,0,false
1957,realistic,0.00000971482402434276,semantic_distance,Google Books Ngram Viewer,en,0,false
1958,realistic,0.00001027026445399315,semantic_distance,Google Books Ngram Viewer,en,0,false
1959,realistic,0.00001061018023261473,semantic_distance,Google Books Ngram Viewer,en,0,false
1960,realistic,0.000010328638225587383,semantic_distance,Google Books Ngram Viewer,en,0,false
1961,realistic,0.000010585688222874978,semantic_distance,Google Books Ngram Viewer,en,0,false
1962,realistic,0.000010919974073431149,semantic_distance,Google Books Ngram Viewer,en,0,false
1963,realistic,0.000010647855660295136,semantic_distance,Google Books Ngram Viewer,en,0,false
1964,realistic,0.000010893144670939825,semantic_distance,Google Books Ngram Viewer,en,0,false
1965,realistic,0.000010871717591953711,semantic_distance,Google Books Ngram Viewer,en,0,false
1966,realistic,0.000011544612782667107,semantic_distance,Google Books Ngram Viewer,en,0,false
1967,realistic,0.000011716601887798439,semantic_distance,Google Books Ngram Viewer,en,0,false
1968,realistic,0.000011592530860179973,semantic_distance,Google Books Ngram Viewer,en,0,false
1969,realistic,0.000012349345797330047,semantic_distance,Google Books Ngram Viewer,en,0,false
1970,realistic,0.000012485532948688233,semantic_distance,Google Books Ngram Viewer,en,0,false
1971,realistic,0.00001266233369780212,semantic_distance,Google Books Ngram Viewer,en,0,false
1972,realistic,0.000012875149376895267,semantic_distance,Google Books Ngram Viewer,en,0,false
1973,realistic,0.000012696017225255485,semantic_distance,Google Books Ngram Viewer,en,0,false
1974,realistic,0.00001321442498378178,semantic_distance,Google Books Ngram Viewer,en,0,false
1975,realistic,0.000012926823306419477,semantic_distance,Google Books Ngram Viewer,en,0,false
1976,realistic,0.000012746390670392849,semantic_distance,Google Books Ngram Viewer,en,0,false
1977,realistic,0.000012833949527391031,semantic_distance,Google Books Ngram Viewer,en,0,false
1978,realistic,0.000012165158046917313,semantic_distance,Google Books Ngram Viewer,en,0,false
1979,realistic,0.000011541331947334532,semantic_distance,Google Books Ngram Viewer,en,0,false
1980,realistic,0.000012841168132160519,semantic_distance,Google Books Ngram Viewer,en,0,false
1981,realistic,0.000012555102844626076,semantic_distance,Google Books Ngram Viewer,en,0,false
1982,realistic,0.000012481912947975848,semantic_distance,Google Books Ngram Viewer,en,0,false
1983,realistic,0.000012863638319038362,semantic_distance,Google Books Ngram Viewer,en,0,false
1984,realistic,0.000012493991560530437,semantic_distance,Google Books Ngram Viewer,en,0,false
1985,realistic,0.000012493402639285334,semantic_distance,Google Books Ngram Viewer,en,0,false
1986,realistic,0.000012738922116714568,semantic_distance,Google Books Ngram Viewer,en,0,false
1987,realistic,0.000012541116836461974,semantic_distance,Google Books Ngram Viewer,en,0,false
1988,realistic,0.000012570416251356242,semantic_distance,Google Books Ngram Viewer,en,0,false
1989,realistic,0.000012012939305305892,semantic_distance,Google Books Ngram Viewer,en,0,false
1990,realistic,0.000011807691578380464,semantic_distance,Google Books Ngram Viewer,en,0,false
1991,realistic,0.000011824555799705427,semantic_distance,Google Books Ngram Viewer,en,0,false
1992,realistic,0.000011708407636770723,semantic_distance,Google Books Ngram Viewer,en,0,false
1993,realistic,0.00001131234846672366,semantic_distance,Google Books Ngram Viewer,en,0,false
1994,realistic,0.000011240153307091882,semantic_distance,Google Books Ngram Viewer,en,0,false
1995,realistic,0.000011454449929532151,semantic_distance,Google Books Ngram Viewer,en,0,false
1996,realistic,0.000011335798081879567,semantic_distance,Google Books Ngram Viewer,en,0,false
1997,realistic,0.000010930080989964008,semantic_distance,Google Books Ngram Viewer,en,0,false
1998,realistic,0.000010812854410263695,semantic_distance,Google Books Ngram Viewer,en,0,false
1999,realistic,0.00001055978186230433,semantic_distance,Google Books Ngram Viewer,en,0,false
2000,realistic,0.000010761331214449721,semantic_distance,Google Books Ngram Viewer,en,0,false
2001,realistic,0.000010569936030324634,semantic_distance,Google Books Ngram Viewer,en,0,false
2002,realistic,0.000010837941302674348,semantic_distance,Google Books Ngram Viewer,en,0,false
2003,realistic,0.00001108347323253156,semantic_distance,Google Books Ngram Viewer,en,0,false
2004,realistic,0.000011176984223482123,semantic_distance,Google Books Ngram Viewer,en,0,false
2005,realistic,0.000011338654296366713,semantic_distance,Google Books Ngram Viewer,en,0,false
2006,realistic,0.000011401118342746486,semantic_distance,Google Books Ngram Viewer,en,0,false
2007,realistic,0.000011077800208671856,semantic_distance,Google Books Ngram Viewer,en,0,false
2008,realistic,0.000010957237406190867,semantic_distance,Google Books Ngram Viewer,en,0,false
2009,realistic,0.000011106779945299627,semantic_distance,Google Books Ngram Viewer,en,0,false
2010,realistic,0.000010845824917744135,semantic_distance,Google Books Ngram Viewer,en,0,false
2011,realistic,0.000010532725936221454,semantic_distance,Google Books Ngram Viewer,en,0,false
2012,realistic,0.000011752484524084339,semantic_distance,Google Books Ngram Viewer,en,0,false
2013,realistic,0.000011725821122521296,semantic_distance,Google Books Ngram Viewer,en,0,false
2014,realistic,0.000010367298242709017,semantic_distance,Google Books Ngram Viewer,en,0,false
2015,realistic,0.000010361872803343886,semantic_distance,Google Books Ngram Viewer,en,0,false
2016,realistic,0.000010923232021411988,semantic_distance,Google Books Ngram Viewer,en,0,false
2017,realistic,0.000010109634061762629,semantic_distance,Google Books Ngram Viewer,en,0,false
2018,realistic,0.000010500321166465043,semantic_distance,Google Books Ngram Viewer,en,0,false
2019,realistic,0.000010473047435510807,semantic_distance,Google Books Ngram Viewer,en,0,false
1800,realism,5.3396675525618775e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1801,realism,4.7854085138965274e-9,semantic_distance,Google Books Ngram Viewer,en,0,false
1802,realism,2.507415164387794e-9,semantic_distance,Google Books Ngram Viewer,en,0,false
1803,realism,0,semantic_distance,Google Books Ngram Viewer,en,0,false
1804,realism,3.105583790130595e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1805,realism,0,semantic_distance,Google Books Ngram Viewer,en,0,false
1806,realism,9.902411335360739e-9,semantic_distance,Google Books Ngram Viewer,en,0,false
1807,realism,0,semantic_distance,Google Books Ngram Viewer,en,0,false
1808,realism,0,semantic_distance,Google Books Ngram Viewer,en,0,false
1809,realism,5.412198689214165e-9,semantic_distance,Google Books Ngram Viewer,en,0,false
1810,realism,6.021525345012435e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1811,realism,1.172923080883237e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1812,realism,1.3379199970131594e-9,semantic_distance,Google Books Ngram Viewer,en,0,false
1813,realism,6.236375860169119e-9,semantic_distance,Google Books Ngram Viewer,en,0,false
1814,realism,1.7611295755060041e-9,semantic_distance,Google Books Ngram Viewer,en,0,false
1815,realism,8.192393985417823e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1816,realism,3.3540087596151125e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1817,realism,4.2256874888124685e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1818,realism,1.5676738351899644e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1819,realism,5.7583282586648465e-9,semantic_distance,Google Books Ngram Viewer,en,0,false
1820,realism,1.4195219444346208e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1821,realism,3.0904374614948438e-9,semantic_distance,Google Books Ngram Viewer,en,0,false
1822,realism,1.587290032745159e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1823,realism,5.6824256411402985e-9,semantic_distance,Google Books Ngram Viewer,en,0,false
1824,realism,3.856229113807785e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1825,realism,6.186657852680355e-9,semantic_distance,Google Books Ngram Viewer,en,0,false
1826,realism,1.3459479863975332e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1827,realism,1.7156622789116227e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1828,realism,2.6957705845376267e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1829,realism,3.6290987215359394e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1830,realism,4.947549137046536e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1831,realism,3.428044159647925e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1832,realism,1.1793575271923373e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1833,realism,6.920536144150446e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1834,realism,3.0460526156961265e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1835,realism,5.5051479375123336e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1836,realism,7.177889127518711e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1837,realism,6.464761220792425e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1838,realism,4.942513687211658e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1839,realism,6.756190895629288e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1840,realism,1.1344249217781766e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1841,realism,6.886996328780981e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1842,realism,9.405308326604356e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1843,realism,1.2068651084051751e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1844,realism,7.867855678078683e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1845,realism,1.0212737378001435e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1846,realism,1.6847556938426322e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1847,realism,7.572743321304642e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1848,realism,1.5282435361640978e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1849,realism,1.3101150475591794e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1850,realism,9.207490225815462e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1851,realism,8.682024493777973e-8,semantic_distance,Google Books Ngram Viewer,en,0,false
1852,realism,1.5948559473066837e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1853,realism,2.183877543249224e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1854,realism,1.603291397422879e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1855,realism,1.9604389023264446e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1856,realism,3.6233394995477397e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1857,realism,2.544176005425669e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1858,realism,3.7271847830311344e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1859,realism,2.523743845017634e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1860,realism,2.6119685792025393e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1861,realism,3.2373645408867446e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1862,realism,2.975067394661579e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1863,realism,3.522140250566963e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1864,realism,3.480621113549631e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1865,realism,4.374621187519523e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1866,realism,5.68086848673488e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1867,realism,4.905936421550905e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1868,realism,5.441847887865947e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1869,realism,5.676646332997137e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1870,realism,5.493647385890199e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1871,realism,8.374896811602639e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1872,realism,7.111548576688165e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1873,realism,8.201737919932839e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1874,realism,8.123801942261366e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1875,realism,7.201491012409633e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1876,realism,6.823706115710593e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1877,realism,8.116236838162649e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1878,realism,8.06833639899196e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1879,realism,0.0000010212040066903683,semantic_distance,Google Books Ngram Viewer,en,0,false
1880,realism,0.00000107086037726134,semantic_distance,Google Books Ngram Viewer,en,0,false
1881,realism,8.658011028117585e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1882,realism,8.851727599790138e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1883,realism,0.0000011198717349003573,semantic_distance,Google Books Ngram Viewer,en,0,false
1884,realism,9.961778886236061e-7,semantic_distance,Google Books Ngram Viewer,en,0,false
1885,realism,0.0000011423388368569931,semantic_distance,Google Books Ngram Viewer,en,0,false
1886,realism,0.000001503402666358511,semantic_distance,Google Books Ngram Viewer,en,0,false
1887,realism,0.0000016179332789079126,semantic_distance,Google Books Ngram Viewer,en,0,false
1888,realism,0.0000014609968488343839,semantic_distance,Google Books Ngram Viewer,en,0,false
1889,realism,0.000001403927456067322,semantic_distance,Google Books Ngram Viewer,en,0,false
1890,realism,0.0000015226029965731414,semantic_distance,Google Books Ngram Viewer,en,0,false
1891,realism,0.0000016850939204005044,semantic_distance,Google Books Ngram Viewer,en,0,false
1892,realism,0.0000014537068899755923,semantic_distance,Google Books Ngram Viewer,en,0,false
1893,realism,0.000001485291939218314,semantic_distance,Google Books Ngram Viewer,en,0,false
1894,realism,0.000001432599948003599,semantic_distance,Google Books Ngram Viewer,en,0,false
1895,realism,0.0000015442756620132059,semantic_distance,Google Books Ngram Viewer,en,0,false
1896,realism,0.000001362538840865568,semantic_distance,Google Books Ngram Viewer,en,0,false
1897,realism,0.0000014392389484640944,semantic_distance,Google Books Ngram Viewer,en,0,false
1898,realism,0.0000014737269768971828,semantic_distance,Google Books Ngram Viewer,en,0,false
1899,realism,0.0000013133090668304703,semantic_distance,Google Books Ngram Viewer,en,0,false
1900,realism,0.0000014046568459491482,semantic_distance,Google Books Ngram Viewer,en,0,false
1901,realism,0.000001296327436506317,semantic_distance,Google Books Ngram Viewer,en,0,false
1902,realism,0.000001439245545853396,semantic_distance,Google Books Ngram Viewer,en,0,false
1903,realism,0.000001250332022806333,semantic_distance,Google Books Ngram Viewer,en,0,false
1904,realism,0.0000012508900475438622,semantic_distance,Google Books Ngram Viewer,en,0,false
1905,realism,0.000001270892456162187,semantic_distance,Google Books Ngram Viewer,en,0,false
1906,realism,0.0000010690806586666213,semantic_distance,Google Books Ngram Viewer,en,0,false
1907,realism,0.0000012583027597656837,semantic_distance,Google Books Ngram Viewer,en,0,false
1908,realism,0.0000011376555821840384,semantic_distance,Google Books Ngram Viewer,en,0,false
1909,realism,0.000001222520747745648,semantic_distance,Google Books Ngram Viewer,en,0,false
1910,realism,0.0000014581425560322714,semantic_distance,Google Books Ngram Viewer,en,0,false
1911,realism,0.0000017576485866754865,semantic_distance,Google Books Ngram Viewer,en,0,false
1912,realism,0.0000014402532322321804,semantic_distance,Google Books Ngram Viewer,en,0,false
1913,realism,0.0000014711141922418847,semantic_distance,Google Books Ngram Viewer,en,0,false
1914,realism,0.0000012994264739774053,semantic_distance,Google Books Ngram Viewer,en,0,false
1915,realism,0.0000012218995824042622,semantic_distance,Google Books Ngram Viewer,en,0,false
1916,realism,0.0000013133230201134438,semantic_distance,Google Books Ngram Viewer,en,0,false
1917,realism,0.0000012272311025185445,semantic_distance,Google Books Ngram Viewer,en,0,false
